TYPE,Name,ID,Institution,Amount,Year,amount_lb,amount_ub
DONOR,"The Pew Memorial Trust",258,Carnegie Hall,"$500,000-$999,999",2013,500000,999999
DONOR,"The Pincus Family Fund",259,Carnegie Hall,"$500,000-$999,999",2013,500000,999999
DONOR,"The Joe Plumeri Foundation",260,Carnegie Hall,"$500,000-$999,999",2013,500000,999999
DONOR,"Laura and John Pomerantz",261,Carnegie Hall,"$500,000-$999,999",2013,500000,999999
DONOR,"PwC",262,Carnegie Hall,"$500,000-$999,999",2013,500000,999999
DONOR,"Mr. and Mrs. Oscar de la Renta",263,Carnegie Hall,"$500,000-$999,999",2013,500000,999999
DONOR,"Rockefeller Brothers Fund",264,Carnegie Hall,"$500,000-$999,999",2013,500000,999999
DONOR,"Phyllis and Charles M. Rosenthal",265,Carnegie Hall,"$500,000-$999,999",2013,500000,999999
DONOR,"Suki and Herman Sandler",266,Carnegie Hall,"$500,000-$999,999",2013,500000,999999
DONOR,"Mr. and Mrs. Peter William Schweitzer",267,Carnegie Hall,"$500,000-$999,999",2013,500000,999999
DONOR,"Dr. and Mrs. Thomas P. Sculco",268,Carnegie Hall,"$500,000-$999,999",2013,500000,999999
DONOR,"The Peter Jay Sharp Foundation",269,Carnegie Hall,"$500,000-$999,999",2013,500000,999999
DONOR,"The Sirus Fund",270,Carnegie Hall,"$500,000-$999,999",2013,500000,999999
DONOR,"Miriam Solovieff",271,Carnegie Hall,"$500,000-$999,999",2013,500000,999999
DONOR,"Estate of Marie Steiner",272,Carnegie Hall,"$500,000-$999,999",2013,500000,999999
DONOR,"Suntory International Corp.",273,Carnegie Hall,"$500,000-$999,999",2013,500000,999999
DONOR,"Viacom Inc.",274,Carnegie Hall,"$500,000-$999,999",2013,500000,999999
DONOR,"Estate of Elisabeth P. Wendell",275,Carnegie Hall,"$500,000-$999,999",2013,500000,999999
DONOR,"Mr. and Mrs. John W. Zick",276,Carnegie Hall,"$500,000-$999,999",2013,500000,999999
DONOR,"Joan and Sanford I. Weill / The Weill Family Foundation",277,Carnegie Hall,"$10,000,000 and above",2014,10000000,-
DONOR,"Judith and Burton Resnick",278,Carnegie Hall,"$10,000,000 and above",2014,10000000,-
DONOR,"Mrs. Lily Safra",279,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"Leni and Peter May",280,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"Linda and Earle Altman",281,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"The Mercedes T. Bass Charitable Corporation, in honor of Sanford I. Weill",282,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"Clarissa Alcock Bronfman and Edgar Bronfman, Jr.",283,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"Nicola and Beatrice Bulgari",284,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"The Diller-von Furstenberg Family Foundation",285,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"Eugene and Emily Grant",286,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"The Hearst Foundations",287,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"Klaus and Karin Jacobs",288,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"Marina Kellen French / Anna-Maria and Stephen Kellen Foundation",289,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"Mark and Anla Cheng Kingdon Foundation",290,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"Bruce and Suzie Kovner",291,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"Martha and Robert Lipp",292,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"Mr. and Mrs. Terry J. Lundgren / Macy’s, Inc.",293,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"Beth and Joshua Nash",294,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"Ronald O. Perelman Family Foundation",295,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"Susan and Elihu Rose Foundation",296,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"Mrs. Julio Mario Santo Domingo",297,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"Henry and Elizabeth Segerstrom",298,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"Siemens",299,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"Margaret and Ian Smith",300,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"Steinway & Sons",301,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"S. Donald Sussman",302,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"Judy Francis Zankel",303,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"Ann Ziff",304,Carnegie Hall,"$1,000,000-$6,000,000",2014,1000000,6000000
DONOR,"Anonymous",305,Cooper Hewitt,"$500,000 and above",2013,500000,-
DONOR,"3M",306,Cooper Hewitt,"$500,000 and above",2013,500000,-
DONOR,"Lucian Abernathy",307,Cooper Hewitt,"$500,000 and above",2013,500000,-
DONOR,"AE Networks",308,Cooper Hewitt,"$500,000 and above",2013,500000,-
DONOR,"Ms Molly Byrne TurningPoint",309,Cooper Hewitt,"$500,000 and above",2013,500000,-
DONOR,"Foundation",310,Cooper Hewitt,"$500,000 and above",2013,500000,-
DONOR,"Margaret A Cargill Foundation Conservation International",311,Cooper Hewitt,"$500,000 and above",2013,500000,-
DONOR,"First Quantum Materials LTD General Motors Foundation William H Gross",312,Cooper Hewitt,"$500,000 and above",2013,500000,-
DONOR,"The Hoch Family _",313,Cooper Hewitt,"$500,000 and above",2013,500000,-
DONOR,"Steven and Jane Hoch _",314,Cooper Hewitt,"$500,000 and above",2013,500000,-
DONOR,"Leon Levy Foundation",315,Cooper Hewitt,"$500,000 and above",2013,500000,-
DONOR,"Peter and Paula Lunder _",316,Cooper Hewitt,"$500,000 and above",2013,500000,-
DONOR,"Frank and Susan Mars",317,Cooper Hewitt,"$500,000 and above",2013,500000,-
DONOR,"Nan Tucker McEvoy _",318,Cooper Hewitt,"$500,000 and above",2013,500000,-
DONOR,"Mr Nion McEvoy",319,Cooper Hewitt,"$500,000 and above",2013,500000,-
DONOR,"The Andrew W Mellon Foundation Northrop Grumman Corporation Pearson Foundation",320,Cooper Hewitt,"$500,000 and above",2013,500000,-
DONOR,"Ms Debbie Petersen James F",321,Cooper Hewitt,"$500,000 and above",2013,500000,-
DONOR,"Petersen Charitable Fund  The Seven Trees Inc",322,Cooper Hewitt,"$500,000 and above",2013,500000,-
DONOR,"Smithsonian Womens Committee Van Cleef  Arpels",323,Cooper Hewitt,"$500,000 and above",2013,500000,-
DONOR,"Amita and Purnendu Chatterjee",324,Cooper Hewitt,"$1,000,000 and above",2014,1000000,-
DONOR,"Alice Gottesman",325,Cooper Hewitt,"$1,000,000 and above",2014,1000000,-
DONOR,"Nancy A Marks",326,Cooper Hewitt,"$1,000,000 and above",2014,1000000,-
DONOR,"Schwab Charitable Fund",327,Cooper Hewitt,"$1,000,000 and above",2014,1000000,-
DONOR,"Anonymous in memory of Melvin R Seiden",328,Frick Collection,"$1,000,000",2013,1000000,1000000
DONOR,"Mr and Mrs JeanMarie Eveillard",329,Frick Collection,"$500,000-$999,999",2013,500000,999999
DONOR,"Mr and Mrs JeanMarie Eveillard",330,Frick Collection,"$500,000 and above",2014,500000,-
DONOR,"Michael R. Bloomberg",331,Lincoln Center,"$20000000 and above",2013,20000000,-
DONOR,"Bruce and Suzie Kovner",332,Lincoln Center,"$20000000 and above",2013,20000000,-
DONOR,"Ronald P. Stanton",333,Lincoln Center,"$20000000 and above",2013,20000000,-
DONOR,"The Starr Foundation",334,Lincoln Center,"$20000000 and above",2013,20000000,-
DONOR,"Ford Foundation",335,Lincoln Center,"$15,000,000",2013,15000000,15000000
DONOR,"Leon and Norma Hess",336,Lincoln Center,"$15,000,000",2013,15000000,15000000
DONOR,"Hess Corporation",337,Lincoln Center,"$15,000,000",2013,15000000,15000000
DONOR,"Alice and David Rubenstein",338,Lincoln Center,"$15,000,000",2013,15000000,15000000
DONOR,"The Alice Tully Foundation",339,Lincoln Center,"$15,000,000",2013,15000000,15000000
DONOR,"Adrienne Arsht",340,Lincoln Center,"$10000,000 and above",2013,10000000,-
DONOR,"Katherine G. Farley and The Speyer Family Foundation",341,Lincoln Center,"$10000,000 and above",2013,10000000,-
DONOR,"The Hearst Foundations and Hearst Corporation",342,Lincoln Center,"$10000,000 and above",2013,10000000,-
DONOR,"David H. Koch",343,Lincoln Center,"$10000,000 and above",2013,10000000,-
DONOR,"Stephen M. Ross",344,Lincoln Center,"$10000,000 and above",2013,10000000,-
DONOR,"Laurie M. Tisch Illumination Fund",345,Lincoln Center,"$10000,000 and above",2013,10000000,-
DONOR,"Ann Ziff and the Ziff Family",346,Lincoln Center,"$10000,000 and above",2013,10000000,-
DONOR,"Christina and Robert Baker",347,Lincoln Center,"$5000,000 and above",2013,5000000,-
DONOR,"Robert and Ren_e Belfer Family Foundation",348,Lincoln Center,"$5000,000 and above",2013,5000000,-
DONOR,"Steffi and Robert Berne",349,Lincoln Center,"$5000,000 and above",2013,5000000,-
DONOR,"Blavatnik Family Foundation",350,Lincoln Center,"$5000,000 and above",2013,5000000,-
DONOR,"The Carson Family Charitable Trust",351,Lincoln Center,"$5000,000 and above",2013,5000000,-
DONOR,"Citi Foundation",352,Lincoln Center,"$5000,000 and above",2013,5000000,-
DONOR,"Ellen and Daniel Crown",353,Lincoln Center,"$5000,000 and above",2013,5000000,-
DONOR,"James G. Dinan and Elizabeth R. Miller",354,Lincoln Center,"$5000,000 and above",2013,5000000,-
DONOR,"Anne and Joel Ehrenkranz",355,Lincoln Center,"$5000,000 and above",2013,5000000,-
DONOR,"The Hauser Foundation",356,Lincoln Center,"$5000,000 and above",2013,5000000,-
DONOR,"Elliot and Roslyn Jaffe",357,Lincoln Center,"$5000,000 and above",2013,5000000,-
DONOR,"Mr. and Mrs. Peter L. Malkin",358,Lincoln Center,"$5000,000 and above",2013,5000000,-
DONOR,"The Andrew W. Mellon Foundation",359,Lincoln Center,"$5000,000 and above",2013,5000000,-
DONOR,"Cheryl and Philip Milstein",360,Lincoln Center,"$5000,000 and above",2013,5000000,-
DONOR,"Morgan Stanley",361,Lincoln Center,"$5000,000 and above",2013,5000000,-
DONOR,"Oak Foundation",362,Lincoln Center,"$5000,000 and above",2013,5000000,-
DONOR,"Ralph Lauren Corporation",363,Lincoln Center,"$5000,000 and above",2013,5000000,-
DONOR,"Ingeborg and Ira Leon Rennert",364,Lincoln Center,"$5000,000 and above",2013,5000000,-
DONOR,"Josie and Julian Robertson",365,Lincoln Center,"$5000,000 and above",2013,5000000,-
DONOR,"Anonymous (2)",366,Lincoln Center,"$5000,000 and above",2013,5000000,-
DONOR,"Hugh Trumbull Adams",367,Lincoln Center,"$3,000,000",2013,3000000,3000000
DONOR,"BNY Mellon",368,Lincoln Center,"$3,000,000",2013,3000000,3000000
DONOR,"Bank of America",369,Lincoln Center,"$3,000,000",2013,3000000,3000000
DONOR,"Barclays",370,Lincoln Center,"$3,000,000",2013,3000000,3000000
DONOR,"Frances and Benjamin Benenson Foundation",371,Lincoln Center,"$3,000,000",2013,3000000,3000000
DONOR,"Dan Benton and Anna Nikolayevsky Benton",372,Lincoln Center,"$3,000,000",2013,3000000,3000000
DONOR,"Susan and David Coulter",373,Lincoln Center,"$3,000,000",2013,3000000,3000000
DONOR,"Credit Suisse",374,Lincoln Center,"$3,000,000",2013,3000000,3000000
DONOR,"The Walt Disney Company",375,Lincoln Center,"$3,000,000",2013,3000000,3000000
DONOR,"Cheryl and Blair Effron",376,Lincoln Center,"$3,000,000",2013,3000000,3000000
DONOR,"Gertrude and Louis Feil and Family",377,Lincoln Center,"$3,000,000",2013,3000000,3000000
DONOR,"Jerome L. Greene Foundation",378,Lincoln Center,"$3,000,000",2013,3000000,3000000
DONOR,"J.P. Morgan",379,Lincoln Center,"$3,000,000",2013,3000000,3000000
DONOR,"William R. Kenan, Jr. Charitable Trust",380,Lincoln Center,"$3,000,000",2013,3000000,3000000
DONOR,"Betty and John Levin",381,Lincoln Center,"$3,000,000",2013,3000000,3000000
DONOR,"Leon Levy Foundation",382,Lincoln Center,"$3,000,000",2013,3000000,3000000
DONOR,"Stavros Niarchos Foundation",383,Lincoln Center,"$3,000,000",2013,3000000,3000000
DONOR,"Omnicom Group Inc.",384,Lincoln Center,"$3,000,000",2013,3000000,3000000
DONOR,"Charles H. Revson Foundation, Inc.",385,Lincoln Center,"$3,000,000",2013,3000000,3000000
DONOR,"The Peter Jay Sharp Foundation",386,Lincoln Center,"$3,000,000",2013,3000000,3000000
DONOR,"The Donald and Barbara Zucker Family Foundation",387,Lincoln Center,"$3,000,000",2013,3000000,3000000
DONOR,"Anonymous (1)",388,Lincoln Center,"$3,000,000",2013,3000000,3000000
DONOR,"Ronnie and Lawrence D. Ackman",389,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"American Express",390,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Mercedes T. Bass",391,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Mary Lake and Frank A. Bennack, Jr.",392,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Mr. and Mrs. James A. Block",393,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Richard and Susan Braddock",394,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Charina Endowment Fund / Horace W. Goldsmith Foundation",395,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"The Chen Family",396,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Deutsche Bank",397,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Frieda and Roy Furman",398,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Goldman, Sachs & Co.",399,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Roberta and Harvey Golub",400,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"The Audrey and Martin Gruss Foundation",401,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Margaret and William R. Hearst III",402,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Cecilia and Jim Herbert",403,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"The Kraus Family Foundation",404,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Mr. and Mrs. Leonard Lauder and The Estee Lauder Companies Inc.",405,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Thomas H. Lee and Ann Tenenbaum",406,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"McKinsey & Company",407,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"MacyÍs Foundation",408,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Nancy Abeles Marks",409,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Sir Deryck and Lady Va Maughan",410,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"The Ambrose Monell Foundation",411,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Edward John Noble Foundation, Inc.",412,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Lynne and Richard Pasculano",413,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"PepsiCo Foundation",414,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Amy and Joseph Perella",415,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"David Rockefeller",416,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Susan and Jon W. Rotenstreich",417,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"The Fan Fox and Leslie R. Samuels Foundation, Inc.",418,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Daisy and Paul Soros",419,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Joan H. Tisch",420,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Lizzie and Jonathan Tisch",421,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Bruce and Robbi Toll",422,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Turner Construction Company",423,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"UBS",424,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Ann and Thomas Unterberg",425,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Verizon Foundation",426,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Altria Group, Inc.",427,Lincoln Center,"$500,000",2013,500000,500000
DONOR,"Booth Ferris Foundation",428,Lincoln Center,"$500,000",2013,500000,500000
DONOR,"KPMG LLP",429,Lincoln Center,"$500,000",2013,500000,500000
DONOR,"Leni and Peter May",430,Lincoln Center,"$500,000",2013,500000,500000
DONOR,"Pfizer",431,Lincoln Center,"$500,000",2013,500000,500000
DONOR,"Nicki and Harold Tanner",432,Lincoln Center,"$500,000",2013,500000,500000
DONOR,"McKinsey & Company",433,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"MetLife and MetLife Foundation",434,Lincoln Center,"$1,000,000",2013,1000000,1000000
DONOR,"Katherine Farley and Jerry I. Speyer",435,Lincoln Center,"$500,000",2013,500000,500000
DONOR,"Jim Herbert/First Republic Bank",436,Lincoln Center,"$500,000",2013,500000,500000
DONOR,"The Hauser Foundation",437,Lincoln Center,"$500,000",2013,500000,500000
DONOR,"Frank A. Bennack, Jr. / Steven R. Swartz / Hearst Corporation",438,Lincoln Center,"$500,000",2013,500000,500000
DONOR,"Mr. and Mrs. John B. Hess",439,Lincoln Center,"$500,000",2013,500000,500000
DONOR,"Robert Wood Johnson 1962 Charitable Trust",440,Lincoln Center,"$500,000",2013,500000,500000
DONOR,"Lincoln Center Corporate Fund",441,Lincoln Center,"$500,000",2013,500000,500000
DONOR,"Ingeborg and Ira Leon Rennert",442,Lincoln Center,"$500,000",2013,500000,500000
DONOR,"Kara and Stephen M. Ross",443,Lincoln Center,"$500,000",2013,500000,500000
DONOR,"Alice and David M. Rubenstein",444,Lincoln Center,"$500,000",2013,500000,500000
DONOR,"Susan and Jack Rudin",445,Lincoln Center,"$500,000",2013,500000,500000
DONOR,"Steinway & Sons",446,Lincoln Center,"$500,000",2013,500000,500000
DONOR,"The City of New York",447,Lincoln Center,"$20,000,000",2014,20000000,20000000
DONOR,"The State of New York",448,Lincoln Center,"$20,000,000",2014,20000000,20000000
DONOR,"United States Department",449,Lincoln Center,"$20,000,000",2014,20000000,20000000
DONOR,"of Transportation",450,Lincoln Center,"$20,000,000",2014,20000000,20000000
DONOR,"Michael R. Bloomberg",451,Lincoln Center,"$20,000,000",2014,20000000,20000000
DONOR,"Bruce and Suzie Kovner",452,Lincoln Center,"$20,000,000",2014,20000000,20000000
DONOR,"Ronald P. Stanton",453,Lincoln Center,"$20,000,000",2014,20000000,20000000
DONOR,"The Starr Foundation",454,Lincoln Center,"$20,000,000",2014,20000000,20000000
DONOR,"Ford Foundation",455,Lincoln Center,"$15,000,000",2014,15000000,15000000
DONOR,"Leon and Norma Hess",456,Lincoln Center,"$15,000,000",2014,15000000,15000000
DONOR,"Hess Corporation",457,Lincoln Center,"$15,000,000",2014,15000000,15000000
DONOR,"Alice and David Rubenstein",458,Lincoln Center,"$15,000,000",2014,15000000,15000000
DONOR,"The Alice Tully Foundation",459,Lincoln Center,"$15,000,000",2014,15000000,15000000
DONOR,"Adrienne Arsht",460,Lincoln Center,"$10,000,000",2014,10000000,10000000
DONOR,"Katherine G. Farley and The Speyer Family Foundation",461,Lincoln Center,"$10,000,000",2014,10000000,10000000
DONOR,"The Hearst Foundations and Hearst Corporation",462,Lincoln Center,"$10,000,000",2014,10000000,10000000
DONOR,"David H. Koch",463,Lincoln Center,"$10,000,000",2014,10000000,10000000
DONOR,"Stephen M. Ross",464,Lincoln Center,"$10,000,000",2014,10000000,10000000
DONOR,"Laurie M. Tisch Illumination Fund",465,Lincoln Center,"$10,000,000",2014,10000000,10000000
DONOR,"Ann Ziff",466,Lincoln Center,"$10,000,000",2014,10000000,10000000
DONOR,"Christina and Robert Baker",467,Lincoln Center,"$5,000,000",2014,5000000,5000000
DONOR,"Robert and Ren_e Belfer",468,Lincoln Center,"$5,000,000",2014,5000000,5000000
DONOR,"Family Foundation",469,Lincoln Center,"$5,000,000",2014,5000000,5000000
DONOR,"Steffi and Robert Berne",470,Lincoln Center,"$5,000,000",2014,5000000,5000000
DONOR,"Blavatnik Family Foundation",471,Lincoln Center,"$5,000,000",2014,5000000,5000000
DONOR,"The Carson Family Charitable Trust",472,Lincoln Center,"$5,000,000",2014,5000000,5000000
DONOR,"Citi Foundation",473,Lincoln Center,"$5,000,000",2014,5000000,5000000
DONOR,"Susan and David Coulter",474,Lincoln Center,"$5,000,000",2014,5000000,5000000
DONOR,"Ellen and Daniel Crown",475,Lincoln Center,"$5,000,000",2014,5000000,5000000
DONOR,"James G. Dinan and Elizabeth R. Miller",476,Lincoln Center,"$5,000,000",2014,5000000,5000000
