SOURCE TYPE,Source,Source Name,EDGE TYPE,TARGET TYPE,Target,Target Name, Weight
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1099,"Robert Kasdin",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1100,"Anthoula Katsimatides",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1101,"Peter M. Lehrer",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1102,"Howard W. Lutnick",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1103,"Julie Menin",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1104,"Ira M. Millstein",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1105,"Howard Milstein",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1106,"Paul Napoli",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1107,"Peter G. Peterson",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1108,"Emily K. Rafferty",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1109,"Kevin M. Rampe",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1110,"Scott Rechler",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1111,"Dr. Judith Rodin",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1112,"Thomas H. Rogér",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1113,"Jane Rosenthal",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1114,"E. John Rosenwald, Jr.",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1115,"Avi Schick",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1116,"Andrew M. Senchak",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1117,"Jerry I. Speyer",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1118,"Craig Roberts Stapleton",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1119,"Jon Stewart",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1120,"Anne M. Tatlock",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1121,"Daniel R. Tishman",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1122,"Seth Waugh",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1123,"Carl Weisbrod",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1124,"John C. Whitehead",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1125,"John E. Zuccotti",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1126,"George E. Pataki",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1127,"President George H. W. Bush",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1128,"President George W. Bush",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1129,"President Jimmy Carter",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1130,"President William J. Clinton",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1131,"Christ Christie",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1132,"Jon S. Corzine",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1133,"Andrew M. Cuomo",1
INSTITUTION,17,"9/11 Memorial",Board Member Of,BOARD MEMBER,1134,"Rudolph W. Giuliani",1
INSTITUTION,18,"Frick Collection",Board Member Of,BOARD MEMBER,1135,"Margot Bogert",1
INSTITUTION,18,"Frick Collection",Board Member Of,BOARD MEMBER,1136,"L. F. Boker Doyle",1
INSTITUTION,18,"Frick Collection",Board Member Of,BOARD MEMBER,1137,"Franklin W. Hobbs",1
INSTITUTION,18,"Frick Collection",Board Member Of,BOARD MEMBER,1138,"Michael J. Horvitz",1
INSTITUTION,18,"Frick Collection",Board Member Of,BOARD MEMBER,1139,"Peter P. Blanchard III",1
INSTITUTION,18,"Frick Collection",Board Member Of,BOARD MEMBER,1140,"Ayesha Bulchandani-Mathrani",1
INSTITUTION,18,"Frick Collection",Board Member Of,BOARD MEMBER,1141,"Blair Effron",1
INSTITUTION,18,"Frick Collection",Board Member Of,BOARD MEMBER,1142,"Jean-Marie Eveillard",1
INSTITUTION,18,"Frick Collection",Board Member Of,BOARD MEMBER,1143,"Barbara G. Fleischman",1
INSTITUTION,18,"Frick Collection",Board Member Of,BOARD MEMBER,1144,"Emily T. Frick",1
INSTITUTION,18,"Frick Collection",Board Member Of,BOARD MEMBER,1145,"Sidney R. Knafel",1
INSTITUTION,18,"Frick Collection",Board Member Of,BOARD MEMBER,1146,"Charles M. Royce",1
INSTITUTION,18,"Frick Collection",Board Member Of,BOARD MEMBER,1147,"Juan Sabater",1
INSTITUTION,18,"Frick Collection",Board Member Of,BOARD MEMBER,1148,"Stephen A. Schwarzman",1
INSTITUTION,18,"Frick Collection",Board Member Of,BOARD MEMBER,1149,"Aso O. Tavitian",1
INSTITUTION,18,"Frick Collection",Board Member Of,BOARD MEMBER,1150,"Ian Wardropper, ex officio",1
INSTITUTION,18,"Frick Collection",Board Member Of,BOARD MEMBER,1151,"Antonio Weiss",1
INSTITUTION,18,"Frick Collection",Board Member Of,BOARD MEMBER,1152,"Helen Clay Chace",1
INSTITUTION,18,"Frick Collection",Board Member Of,BOARD MEMBER,1153,"John P. Birkelund",1
INSTITUTION,18,"Frick Collection",Board Member Of,BOARD MEMBER,1154,"I. Townsend Burden III",1
INSTITUTION,18,"Frick Collection",Board Member Of,BOARD MEMBER,1155,"Walter Joseph Patrick Curley",1
INSTITUTION,18,"Frick Collection",Board Member Of,BOARD MEMBER,1156,"Walter A. Eberstadt",1
INSTITUTION,18,"Frick Collection",Board Member Of,BOARD MEMBER,1157,"Howard Phipps Jr.",1
INSTITUTION,18,"Frick Collection",Board Member Of,BOARD MEMBER,1158,"James S. Reibel, M.D.",1
INSTITUTION,18,"Frick Collection",Board Member Of,BOARD MEMBER,1159,"Melinda Martin Sullivan",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1160,"John H. Banks III",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1161,"John P. Birkelund",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1162,"Samuel C. Butler",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1163,"Sila M. Calderon",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1164,"Evan R. Chesler",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1165,"Joan Hardy Clark",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1166,"Sol Neil Corbin",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1167,"Lewis B. Cullman",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1168,"Robert Darnton",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1169,"Gordon J. Davis",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1170,"Anne E. de la Renta",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1171,"James H. Duffy",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1172,"H.R.H. Princess Firyal",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1173,"Barbara G. Fleischman",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1174,"Henry Louis Gates, Jr.",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1175,"Barbara Goldsmith",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1176,"William Gray",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1177,"Alan C. Greenberg",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1178,"Louise L. Grunwald",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1179,"John H. Gutfreund",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1180,"Ralph E. Hansmann",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1181,"John B. Hess",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1182,"Mahnaz Ispahani Bartos",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1183,"Patricia D. Klingenstein",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1184,"Robert LIberman",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1185,"Scott D. Malkin",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1186,"Victor Marrero",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1187,"Catherine C. Marron",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1188,"Harold W. McGraw III",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1189,"Raymond J. McGuire",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1190,"Robert B. Menschel",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1191,"Abby S. Milstein",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1192,"Susan Morgenthau",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1193,"Toni Morrison",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1194,"Suzanne C. Mueller",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1195,"Susan M. Newhouse",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1196,"Jessye Norman",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1197,"Carl H. Pforzheimer III",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1198,"Richard L. Plepler",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1199,"Harold Prince",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1200,"Katharine J. Rayner",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1201,"David Remnick",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1202,"Elizabeth Rohatyn",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1203,"Marshall Rose",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1204,"Sandra Priest Rose",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1205,"Neil L. Rudenstine",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1206,"Stephen A. Schwarzman",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1207,"Robert B. Silvers",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1208,"Dinakar Singh",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1209,"Gayfryd Steinberg",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1210,"Joshua L. Steiner",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1211,"James S. Tisch",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1212,"Calvin Trillin",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1213,"Luis A Ubiñas",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1214,"Edgar Wachenheim III",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1215,"Sue Ann Weinberg",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1216,"Anthony W. Marx",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1217,"Michael R. Bloomberg",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1218,"Marjorie B. Tiven",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1219,"Christie C. Quinn",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1220,"Peter Rider",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1221,"John C. Liu",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1222,"Leigh M. Miller",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1223,"Kenneth S. Axelson",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1224,"Timothy Barakett",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1225,"Donald M. Blinken",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1226,"Edgar Bronfman, Jr.",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1227,"Barry Diller",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1228,"Robert R. Douglass",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1229,"Andreas C. Dracopoulos",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1230,"Vartan Gregorian",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1231,"Conrad K. Harper",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1232,"Roger Hertog",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1233,"Paul LeClerc",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1234,"John P. Mascotte",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1235,"Hamish Maxwell",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1236,"Henry A. MicKinnell",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1237,"Stanley G. Mortimer III",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1238,"Diane S. Ravitch",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1239,"Richard E. Salomon",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1240,"Stephen Stamas",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1241,"Alfred R. Stern",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1242,"Tom Wolfe",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1243,"Vartan Gregorian",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1244,"Paul LeClerc",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1245,"Samuel C. Butler",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1246,"Catherine C. Marron",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1247,"Elizabeth Rohatyn",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1248,"Marshall Rose",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1249,"Neil L. Rudenstine",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1250,"Abby S. Milstein",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1251,"Evan R. Chesler",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1252,"Anthony W. Marx",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1253,"Jane Aboyoun",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1254,"Jacqueline F. Bausch",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1255,"Todd M. Corbin",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1256,"Anne L. Coriston",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1257,"Mary Lee Kennedy",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1258,"Michele Coleman Mayes",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1259,"George D. Mihaltses",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1260,"David G. Offensend",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1261,"Joannaa M. Pestka",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1262,"James Pisaniello",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1263,"Jeffrey Roth",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1264,"Louise Shea",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1265,"Ann D. Thornton",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1266,"Kenneth N. Weine",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1267,"Jennifer Zaslow",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1268,"Anthony Appiah",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1269,"Elizabeth Kojima",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1270,"George Stephanopoulos",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1271,"Bill de Blasio",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1272,"Melissa Mark-Viverito",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1273,"Carey Maloney",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1274,"Scott Stringer",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1275,"Iris Weinshall",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1276,"Carrie Welch",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1277,"Ryan Cairns",1
INSTITUTION,19,"New York Public Library",Board Member Of,BOARD MEMBER,1278,"Christopher Platt",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1279,"Susan B. Gilbert",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1280,"Elaine Wingate Conway",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1281,"Kurt A. Goddard",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1282,"Michael J. Jones",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1283,"Gabrielle Shubert",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1284,"Judith D. Cooper",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1285,"Ben D'Alessandro",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1286,"John di Domenico",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1287,"Brian P. Dolan",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1288,"Beverly Dolinsky",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1289,"Simon Fludgate",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1290,"Robert E. Furniss",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1291,"Tara Gallagher",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1292,"John B. Hobby",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1293,"Hiroji Iwasaki",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1294,"Kristen L. Johanson",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1295,"Stuart Leffler",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1296,"Michael Lombardi",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1297,"Michael Marchelletta",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1298,"Alfredo S. Quintero",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1299,"Denise Richardson",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1300,"Edward T. Seaman",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1301,"Sandra Bloodworth",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1302,"Paul Fleuranges",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1303,"Don Harold",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1304,"Michael Horodniceanu",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1305,"Marilyn Pettit",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1306,"Terrie Rouse",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1307,"Robert Wechsler",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1308,"William Withuhn",1
INSTITUTION,20,"New York Transit Museum",Board Member Of,BOARD MEMBER,1309,"Ruby A. Siegel",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1310,"Barbara A. Mandel",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1311,"Nancy A. Marks",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1312,"Enid W. Morse",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1313,"Beth Comstock",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1314,"Elizabeth Ainslie",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1315,"Agnes C. Bourne",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1316,"Michael R. Francis",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1317,"Lisa S. Roberts",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1318,"Judy Francis Zankel",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1319,"Eric A. Green",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1320,"Kurt Andersen",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1321,"Carl Bass",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1322,"Scott Belsky",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1323,"Amita Chatterjee",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1324,"Alberto Eiber, M.D.",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1325,"Marilyn F. Friedman",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1326,"Shelby M. Gans",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1327,"Alice Gottesman",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1328,"Paul Herzan, Chairman Emeritus",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1329,"Jon C. Iwata",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1330,"Madeleine Rudin Johnson",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1331,"Jon Kamen",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1332,"Francine S. Kittredge",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1333,"Claudia Kotchka",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1334,"Harvey M. Krueger, Chairman Emeritus",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1335,"David Lubars",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1336,"John Maeda",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1337,"Margery F. Masinter",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1338,"Richard Meier",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1339,"Henry R. Muñoz III",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1340,"Karen A. Phillips",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1341,"Avi N. Reichental",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1342,"David Rockwell",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1343,"Esme Usdan",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1344,"Todd Waterbury",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1345,"Kathleen B. Allaire",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1346,"Joan K. Davidson",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1347,"Kenneth B. Miller",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1348,"Smithsonian Institution",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1349,"David J. Skorton",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1350,"Richard Kurin",1
INSTITUTION,21,"Cooper Hewitt",Board Member Of,BOARD MEMBER,1351,"Caroline Baumann",1
BOARD MEMBER,40,"David H. Koch",Board Member Donation,INSTITUTION,1,"american museum of natural history",5
BOARD MEMBER,110,"David H. Koch",Board Member Donation,INSTITUTION,1,"american museum of natural history",5
BOARD MEMBER,273,"David H. Koch",Board Member Donation,INSTITUTION,1,"american museum of natural history",5
BOARD MEMBER,631,"David H. Koch",Board Member Donation,INSTITUTION,1,"american museum of natural history",5
BOARD MEMBER,178,"Mercedes T. Bass",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,457,"Mercedes T. Bass",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,471,"Mercedes T. Bass",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,474,"Nicola Bulgari",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,459,"Klaus Jacobs",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,487,"Klaus Jacobs",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,496,"Robert I. Lipp",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,526,"S. Donald Sussman",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,529,"Judy Francis Zankel",Board Member Donation,INSTITUTION,8,"carnegie hall",5
BOARD MEMBER,1318,"Judy Francis Zankel",Board Member Donation,INSTITUTION,8,"carnegie hall",5
