SOURCE TYPE,Source,Source Name,EDGE TYPE,TARGET TYPE,Target,Target Name, Weight
INSTITUTION,4,"Metropolitan Museum of Art",Board Member Of,BOARD MEMBER,289,"Oscar L. Tang",1
INSTITUTION,4,"Metropolitan Museum of Art",Board Member Of,BOARD MEMBER,290,"Allan Weissglass",1
INSTITUTION,4,"Metropolitan Museum of Art",Board Member Of,BOARD MEMBER,291,"Malcolm H. Wiener",1
INSTITUTION,4,"Metropolitan Museum of Art",Board Member Of,BOARD MEMBER,292,"Jayne Wrightsman",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,293,"David Rockefeller",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,294,"Ronald S. Lauder",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,295,"Robert B. Menschel",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,296,"Agnes Gund",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,297,"Donald B. Marron",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,298,"Jerry I. Speyer",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,299,"Marie-Josée Kravis",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,300,"Sid R. Bass",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,301,"Leon D. Black",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,302,"Mimi Haas",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,303,"Richard E. Salomon",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,304,"Glenn D. Lowry",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,305,"James Gara",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,306,"Patty Lipshutz",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,307,"Wallis Annenberg",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,308,"Sid R. Bass",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,309,"Lawrence B. Benenson",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,310,"Leon D. Black",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,311,"Clarissa Alcock Bronfman",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,312,"Patricia Phelps de Cisneros",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,313,"Paula Crown",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,314,"David Dechman",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,315,"Glenn Dubin",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,316,"John Elkann",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,317,"Laurence Fink",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,318,"Kathleen Fuld",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,319,"Howard Gardner",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,320,"Anne Dias Griffin",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,321,"Mimi Haas",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,322,"Alexandra A. Herzan",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,323,"Marlene Hess",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,324,"Ronnie Hayman",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,325,"AC Hudgins",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,326,"Jill Kraus",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,327,"Marie-Josée Kravis",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,328,"Thomas H. Lee",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,329,"Michael Lynne",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,330,"Philip S. Niarchos",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,331,"James G. Niven",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,332,"Peter Norton",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,333,"Daniel S. Och",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,334,"Maja Oeri",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,335,"Michael S. Ovitz",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,336,"Richard D. Parsons",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,337,"Ronald O. Perelman",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,338,"Sharon Percy Rockefeller",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,339,"Marcus Samuelsson",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,340,"Anna Deavere Smith",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,341,"Jerry I. Speyer",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,342,"Ricardo Steinbruch",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,343,"Alice M. Tisch",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,344,"Gary Winnick",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,345,"Eli Broad",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,346,"Douglas S. Cramer",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,347,"Joel S. Ehrenkranz",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,348,"Gianluigi Gabetti",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,349,"Barbara Jakobson",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,350,"Werner H. Kramarsky",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,351,"June Noble Larkin",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,352,"Donald B. Marron",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,353,"Robert B. Menschel",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,354,"Peter G. Peterson",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,355,"Emily Rauh Pulitzer",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,356,"Anna Marie Shapiro",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,357,"Jeanne C. Thayer",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,358,"Joan Tisch",1
INSTITUTION,5,"Museum of Modern Art",Board Member Of,BOARD MEMBER,359,"Edgar Wachenheim III",1
INSTITUTION,6,"MOMA PS1",Board Member Of,BOARD MEMBER,360,"Klaus Biesenbach",1
INSTITUTION,6,"MOMA PS1",Board Member Of,BOARD MEMBER,361,"Agnes Gund",1
INSTITUTION,6,"MOMA PS1",Board Member Of,BOARD MEMBER,362,"Philip E. Aarons",1
INSTITUTION,6,"MOMA PS1",Board Member Of,BOARD MEMBER,363,"John Comfort",1
INSTITUTION,6,"MOMA PS1",Board Member Of,BOARD MEMBER,364,"Sheikha Hoor Al-Qasimi",1
INSTITUTION,6,"MOMA PS1",Board Member Of,BOARD MEMBER,365,"Richard Chang",1
INSTITUTION,6,"MOMA PS1",Board Member Of,BOARD MEMBER,366,"Angela Chao",1
INSTITUTION,6,"MOMA PS1",Board Member Of,BOARD MEMBER,367,"Dana Farouki",1
INSTITUTION,6,"MOMA PS1",Board Member Of,BOARD MEMBER,368,"Lex Fenwick",1
INSTITUTION,6,"MOMA PS1",Board Member Of,BOARD MEMBER,369,"Wendy Fisher",1
INSTITUTION,6,"MOMA PS1",Board Member Of,BOARD MEMBER,370,"Adriana Cisneros de Griffin",1
INSTITUTION,6,"MOMA PS1",Board Member Of,BOARD MEMBER,371,"Susan Hayden",1
INSTITUTION,6,"MOMA PS1",Board Member Of,BOARD MEMBER,372,"Adam Kimmel",1
INSTITUTION,6,"MOMA PS1",Board Member Of,BOARD MEMBER,373,"Sydie Lansing",1
INSTITUTION,6,"MOMA PS1",Board Member Of,BOARD MEMBER,374,"Jennifer McSweeney",1
INSTITUTION,6,"MOMA PS1",Board Member Of,BOARD MEMBER,375,"Peter Norton",1
INSTITUTION,6,"MOMA PS1",Board Member Of,BOARD MEMBER,376,"Diana Widmaier Picasso",1
INSTITUTION,6,"MOMA PS1",Board Member Of,BOARD MEMBER,377,"Cindy Sherman",1
INSTITUTION,6,"MOMA PS1",Board Member Of,BOARD MEMBER,378,"Tom Slaughter",1
INSTITUTION,6,"MOMA PS1",Board Member Of,BOARD MEMBER,379,"Julia Stoschek",1
INSTITUTION,6,"MOMA PS1",Board Member Of,BOARD MEMBER,380,"Beth Swofford",1
INSTITUTION,6,"MOMA PS1",Board Member Of,BOARD MEMBER,381,"David Teiger",1
INSTITUTION,6,"MOMA PS1",Board Member Of,BOARD MEMBER,382,"Mickalene Thomas",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,383,"Gary W. Parr",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,384,"Matthew VanBesien",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,385,"Daisy M. Soros",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,386,"Timothy M. George",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,387,"Lawrence D. Ackman",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,388,"Alec Baldwin",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,389,"Joshua Bell",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,390,"Dr. Clemens Börsig",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,391,"Yefim Bronfman",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,392,"Kenneth A. Buckfire",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,393,"James E. Buckman",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,394,"Laura Chang",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,395,"Angela Chen",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,396,"Diane Chesin",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,397,"Peter D. Cummings",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,398,"Toos N. Daruvala",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,399,"Lodewijk J.R. de Vink",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,400,"Carol Fiorello",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,401,"J. Christopher Flowers",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,402,"Daria L. Foster",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,403,"Annabelle K. Garrett",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,404,"Whoopi Goldberg",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,405,"Paul B. Guenther",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,406,"Gurnee F. Hart",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,407,"Gerald L. Hassell",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,408,"Robert S. Hekemian, Jr.",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,409,"C. Robert Henrikson",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,410,"Ludmila Schwarzenberg Hess",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,411,"Stephen Heyer",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,412,"Ann Johnson",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,413,"Peter Jungen",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,414,"Mitsuhiko Kawai",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,415,"H. Frederick Krimendahl II",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,416,"Honey M. Kurtz",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,417,"Christian A. Lange",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,418,"Karen T. LeFrak",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,419,"William M. Lewis, Jr.",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,420,"Alan S. MacDonald",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,421,"Peter W. May",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,422,"Harold Mitchell, AC",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,423,"Lizabeth A. Newman",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,424,"Charles F. Niemeth",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,425,"C. Allen Parker, Esq.",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,426,"Itzhak Perlman",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,427,"Joel I. Picket",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,428,"Antonio Quintella",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,429,"Susan Rose",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,430,"Carol D. Schaefer",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,431,"Oscar S. Schafer",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,432,"Shirley Bacot Shamel",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,433,"Larry A. Silverstein",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,434,"Motumu Takahashi",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,435,"Oscar L. Tang",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,436,"Pamela Thomas-Graham",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,437,"Bobby Tudor",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,438,"Ronald J. Ulrich",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,439,"Daria L. Wallach",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,440,"Mary L. Wallach",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,441,"Sandra F. Warshawsky",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,442,"Paul B. Guenther",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,443,"Carlos Moseley",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,444,"Donald Blinken",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,445,"Edith S. Bouriez",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,446,"Dale M. Frehse",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,447,"Gunther E. Greiner",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,448,"William J. McDonough",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,449,"Phyllis J. Mills",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,450,"Donald A. Pels",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,451,"Paula L. Root",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,452,"Benjamin M. Rosen",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,453,"Joel E. Smilow",1
INSTITUTION,7,"New York Philharmonic",Board Member Of,BOARD MEMBER,454,"Stephen Stamas",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,455,"Sanford I. Weill",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,456,"Mercedes T. Bass",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,457,"Clarissa Alcock Bronfman",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,458,"Klaus Jacobs",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,459,"Peter W. May",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,460,"Ronald O. Perelman",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,461,"Burton P. Resnick",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,462,"Kenneth J. Bialkin",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,463,"Edward C. Forst",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,464,"Clive Gillenson",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,465,"Richard A. Debs",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,466,"James D. Wolfensohn",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,467,"Earle S. Altman",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,468,"Martina Arroyo",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,469,"Emanuel Ax",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,470,"Mercedes T. Bass",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,471,"Norton Belknap",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,472,"Ronald E. Blaylock",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,473,"Nicola Bulgari",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,474,"Yoko Nagae Ceschina",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,475,"Gregory T. Durant",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,476,"Judith W. Evnin",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,477,"Anne M. Finucane",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,478,"Renée Fleming",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,479,"Marina Kellen French",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,480,"The Honorable Roy M. Goodman",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,481,"Marilyn Horne",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,482,"Stephen R. Howe Jr.",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,483,"Frederick J. Iseman",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,484,"Klaus Jacobs",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,485,"Robert W. Jones",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,486,"Gilbert Kaplan",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,487,"Mark E. Kingdon",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,488,"Suzie Kovner",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,489,"Robert K. Kraft",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,490,"Sallie L. Krawcheck",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,491,"Lang Lang",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,492,"Isabel Leonard",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,493,"Robert I. Lipp",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,494,"Terry J. Lundgren",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,495,"Yo-Yo Ma",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,496,"Thomas G. Maheras",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,497,"Audra McDonald",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,498,"Harold McGraw III",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,499,"Lester S. Morse Jr.",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,500,"Dennis M. Nally",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,501,"Joshua L. Nash",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,502,"Frank N. Newman",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,503,"Jessye Norman",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,504,"William G. Parrett",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,505,"Laura H. Pomerantz",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,506,"Don M. Randel",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,507,"Oscar de la Renta",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,508,"Burton P. Resnick",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,509,"Judith Rodin",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,510,"William D. Rondina",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,511,"Susan W. Rose",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,512,"Charles M. Rosenthal",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,513,"Sana H. Sabbagh",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,514,"Suki Sandler",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,515,"Mrs. Julio Mario Santo Domingo",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,516,"Dr. Thomas P. Sculco",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,517,"Henry T. Segerstrom",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,518,"Stanley S. Shuman",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,519,"David M. Siegel",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,520,"Sir Howard Stringer",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,521,"Kurt G. Strovink",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,522,"S. Donald Sussman",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,523,"James Taylor",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,524,"Linda J. Wachner",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,525,"Judy Francis Zankel",1
INSTITUTION,8,"Carnegie Hall",Board Member Of,BOARD MEMBER,526,"John W. Zick",1
